CIP13,NOM COURT,PRODUIT,Code EphMRA,Classe EphMRA,"Code
ATC","Classe
ATC","Code
ATC 2","Libellé
ATC 2",Base de remboursement Année 2017,"Nombre de boites remboursées     
Année 2017",Montant remboursé     Année 2017
3400936269705,ACETATE DE CYPROTERONE EG 50 MG CPR SEC 20,CYPROTERONE EG,L02B2,ANTIANDROGENES CYTOSTATIQUES,G03HA01,CYPROTERONE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"189,219 €","17,134","135,394 €"
3400937506120,ACETATE DE CYPROTERONE SANDOZ 100 MG CPR SEC 60,CYPROTERONE SANDOZ,L02B2,ANTIANDROGENES CYTOSTATIQUES,G03HA01,CYPROTERONE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"209,656 €","2,778","209,127 €"
3400937665995,ACETATE DE CYPROTERONE SANDOZ 50 MG CPR SEC 20,CYPROTERONE SANDOZ,L02B2,ANTIANDROGENES CYTOSTATIQUES,G03HA01,CYPROTERONE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"553,244 €","50,297","389,547 €"
3400938206203,ACETATE DE CYPROTERONE TEVA 100 MG CPR SEC 60,CYPROTERONE TEVA,L02B2,ANTIANDROGENES CYTOSTATIQUES,G03HA01,CYPROTERONE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"118,121 €","1,549","117,819 €"
3400938205251,ACETATE DE CYPROTERONE TEVA 50 MG CPR 20,CYPROTERONE TEVA,L02B2,ANTIANDROGENES CYTOSTATIQUES,G03HA01,CYPROTERONE,G03,HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE,"478,145 €","43,349","334,463 €"
3400936563919,ACETYLCYSTEINE ARROW 200MG EFF 20,ACETYLCYSTEINE ARROW,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,148 €,47,148 €
3400934297908,ACETYLCYSTEINE BGC 200MG PDR ORALE 20/3 G,ACETYLCYSTEINE BIOGARAN CONSEIL,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,123 €,34,121 €
3400938213645,ACETYLCYSTEINE BIOGARAN 200 MG CPR 20,ACETYLCYSTEINE BIOGARAN,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,15 €,3,7 €
3400937560986,ACETYLCYSTEINE EG 200MG PDR ORALE 20/3 G,ACETYLCYSTEINE EG,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,19 €,4,15 €
3400936463233,ACETYLCYSTEINE MYLAN 200MG PDR ORALE 20/3 G,ACETYLCYSTEINE MYLAN,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,876 €,228,847 €
3400936916487,ACETYLCYSTEINE RATIOPHARM 200MG PDR ORALE 20/3 G,ACETYLCYSTEINE RATIOPHARM,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,4 €,1,1 €
3400937856454,ACETYLCYSTEINE SDC 200MG GRANULES 20/1 G,ACETYLCYSTEINE SANDOZ CONSEIL,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,708 €,175,693 €
3400936142282,ACETYLCYSTEINE TEVA 200MG GRANULE 30/2 G,ACETYLCYSTEINE TEVA,R05C,EXPECTORANTS,R05CB01,ACETYLCYSTEINE,R05,MEDICAMENTS DU RHUME ET DE LA TOUX,198 €,33,198 €
3400941825583,ACETYLLEUCINE BIOGARAN 500 MG CPR 30,ACETYLLEUCINE BIOGARAN,N07C,MEDICAMENTS ANTIVERTIGINEUX,N07CA04,ACETYLLEUCINE,N07,AUTRES MEDICAMENTS DU SYSTEME NERVEUX,"1,888,560 €","648,676","728,976 €"
3400941992865,ACETYLLEUCINE MYLAN 500 MG CPR 30,ACETYLLEUCINE MYLAN,N07C,MEDICAMENTS ANTIVERTIGINEUX,N07CA04,ACETYLLEUCINE,N07,AUTRES MEDICAMENTS DU SYSTEME NERVEUX,"2,501,531 €","853,946","982,177 €"
3400922086736,ACETYLLEUCINE TEVA 500 MG CPR 30,ACETYLLEUCINE TEVA,N07C,MEDICAMENTS ANTIVERTIGINEUX,N07CA04,ACETYLLEUCINE,N07,AUTRES MEDICAMENTS DU SYSTEME NERVEUX,"647,287 €","221,402","254,195 €"
3400941825644,ACETYLLEUCINE ZENTIVA 500 MG CPR 30,ACETYLLEUCINE ZENTIVA,N07C,MEDICAMENTS ANTIVERTIGINEUX,N07CA04,ACETYLLEUCINE,N07,AUTRES MEDICAMENTS DU SYSTEME NERVEUX,"1,142,543 €","376,446","440,371 €"
3400937814751,ACICLOVIR ACTAVIS 200 MG CPR 25,ACICLOVIR ACTAVIS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,287 €,31,186 €
3400937949408,ACICLOVIR ACTAVIS 800 MG CPR 35,ACICLOVIR ACTAVIS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,650 €,15,438 €
3400936274907,ACICLOVIR ALMUS 200 MG CPR 25,ACICLOVIR ALMUS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,169 €,18,123 €
3400937828949,ACICLOVIR ALMUS 200 MG CPR 25,ACICLOVIR ALMUS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"46,427 €","5,011","31,953 €"
3400936687448,ACICLOVIR ALMUS 5 P. 100 CREME TUBE 1/10 G,ACICLOVIR ALMUS,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"106,256 €","16,952","21,672 €"
3400938149678,ACICLOVIR ALTER 200 MG CPR 25,ACICLOVIR ALTER,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,28 €,3,22 €
3400935930583,ACICLOVIR ARROW 200MG CPR 25,ACICLOVIR ARROW,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"435,290 €","46,755","298,949 €"
3400936123762,ACICLOVIR ARROW 5% CREME 1/10 G,ACICLOVIR ARROW,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"584,567 €","92,568","123,616 €"
3400935931245,ACICLOVIR ARROW 800 MG CPR 35,ACICLOVIR ARROW,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"169,014 €","3,890","121,257 €"
3400937814980,ACICLOVIR BGR 200 MG CPR 25,ACICLOVIR BGR,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"2,467 €",267,"1,714 €"
3400937949866,ACICLOVIR BGR 800 MG CPR 35,ACICLOVIR BGR,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"1,705 €",39,"1,244 €"
3400934861505,ACICLOVIR BIOGARAN 200MG CPR 25,ACICLOVIR BIOGARAN,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"1,356,381 €","146,369","928,939 €"
3400936358454,ACICLOVIR BIOGARAN 5 P. 100 CREME TUBE 1/10 G,ACICLOVIR BIOGARAN,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"1,884,139 €","300,417","385,889 €"
3400934861673,ACICLOVIR BIOGARAN 800MG CPR 35,ACICLOVIR BIOGARAN,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"474,843 €","10,958","338,923 €"
3400934688096,ACICLOVIR CRISTERS 200MG CPR 25,ACICLOVIR CRISTERS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"47,996 €","5,208","33,646 €"
3400938554694,ACICLOVIR CRISTERS 5 P. 100 CREME TUBE 1/10 G,ACICLOVIR CRISTERS,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"132,905 €","21,175","27,474 €"
3400937949286,ACICLOVIR CRISTERS 800 MG CPR 35,ACICLOVIR CRISTERS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"3,726 €",86,"2,641 €"
3400934831287,ACICLOVIR EG 200MG CPR 25,ACICLOVIR EG,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"201,238 €","21,608","137,779 €"
3400934915246,ACICLOVIR EG 5% CREME 1/10 G,ACICLOVIR EG,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"291,303 €","45,772","64,385 €"
3400935566140,ACICLOVIR EG 800MG CPR 35,ACICLOVIR EG,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"64,049 €","1,475","45,088 €"
3400934605703,ACICLOVIR MYLAN 200MG CPR 25,ACICLOVIR MYLAN,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"1,543,569 €","165,510","1,057,713 €"
3400936123533,ACICLOVIR MYLAN 5% CREME 1/10 G,ACICLOVIR MYLAN,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"2,118,026 €","334,400","438,418 €"
3400934638879,ACICLOVIR MYLAN 800MG CPR 35,ACICLOVIR MYLAN,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"583,488 €","13,342","417,277 €"
3400937829021,ACICLOVIR RANBAXY 200 MG CPR 25,ACICLOVIR RANBAXY,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"54,392 €","5,869","37,487 €"
3400937830959,ACICLOVIR RANBAXY 800 MG CPR 35,ACICLOVIR RANBAXY,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,87 €,2,56 €
3400935815460,ACICLOVIR RATIOPHARM 200MG CPR 25,ACICLOVIR RATIOPHARM,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,55 €,6,36 €
3400936123823,ACICLOVIR RATIOPHARM 5% CREME TUBE 1/10 G,ACICLOVIR RATIOPHARM,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,554 €,88,184 €
3400935566669,ACICLOVIR RATIOPHARM 800MG CPR 35,ACICLOVIR RATIOPHARM,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,87 €,2,56 €
3400934605642,ACICLOVIR RPG 200MG CPR 25,ACICLOVIR RPG,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,194 €,21,126 €
3400934912634,"ACICLOVIR RPG 3% POMMADE OPH 1/4,5 G",ACICLOVIR RPG,S01D,ANTIVIRAUX OPHTALMIQUES,S01AD03,ACICLOVIR,S01,MEDICAMENTS OPHTALMOLOGIQUES,6 €,1,4 €
3400936177871,ACICLOVIR RPG 5% CREME TB 10G 1/10 G,ACICLOVIR RPG,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"84,201 €","13,429","17,934 €"
3400934639012,ACICLOVIR RPG 800MG CPR 35,ACICLOVIR RPG,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,87 €,2,56 €
3400936568303,ACICLOVIR SANDOZ 200 MG CPR 25,ACICLOVIR SANDOZ,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"441,872 €","47,737","301,742 €"
3400936819573,ACICLOVIR SANDOZ 5% CREME 10G 1/10 G,ACICLOVIR SANDOZ,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"769,433 €","122,826","158,892 €"
3400936111585,ACICLOVIR TEVA 200MG CPR 25,ACICLOVIR TEVA,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"530,263 €","56,893","363,735 €"
3400936177062,ACICLOVIR TEVA 5 P 100 1 TUBE DE 10 G CREME,ACICLOVIR TEVA,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"675,756 €","106,154","142,679 €"
3400935566201,ACICLOVIR TEVA 800 MG CPR 35,ACICLOVIR TEVA,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"171,191 €","3,928","125,417 €"
3400937814812,ACICLOVIR ZENTIVA 200 MG CPR 25,ACICLOVIR ZENTIVA,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"316,241 €","32,792","215,543 €"
3400936741997,ACICLOVIR ZENTIVA 5 P. 100 CREME TUBE 1/10 G,ACICLOVIR ZENTIVA,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"530,241 €","79,518","107,663 €"
3400937949637,ACICLOVIR ZENTIVA 800 MG CPR 35,ACICLOVIR ZENTIVA,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"102,515 €","2,293","74,075 €"
3400937814690,ACICLOVIR ZYDUS 200 MG CPR 25,ACICLOVIR ZYDUS,J05B3,"ANTIVIRAUX, HERPES",J05AB01,ACICLOVIR,J05,ANTIVIRAUX A USAGE SYSTEMIQUE,"83,109 €","8,966","57,195 €"
3400936424661,ACICLOVIR ZYDUS 5% CREME TB 10G 1/10 G,ACICLOVIR ZYDUS,D06D1,ANTIVIRAUX A USAGE TOPIQUE,D06BB03,ACICLOVIR,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"150,030 €","23,929","33,353 €"
3400930095751,ACIDE ALEND/D3 TVS 70 MG/2800 UI CPR 12,ACIDE ALENDRONIQUE/VITAMINE D3 TEVA,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"56,179 €","2,538","40,871 €"
3400930095744,ACIDE ALEND/D3 TVS 70 MG/2800 UI CPR 4,ACIDE ALENDRONIQUE/VITAMINE D3 TEVA,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"43,111 €","5,251","32,755 €"
3400930095782,ACIDE ALEND/D3 TVS 70MG/5600UI CPR 12,ACIDE ALENDRONIQUE/VITAMINE D3 TEVA,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"173,927 €","7,866","126,332 €"
3400930095775,ACIDE ALEND/D3 TVS 70MG/5600UI CPR 4,ACIDE ALENDRONIQUE/VITAMINE D3 TEVA,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"94,209 €","11,510","71,375 €"
3400949286966,ACIDE ALENDRONIQUE ACTAVIS 70 MG CPR 12,ALENDRONIQUE ACIDE ACTAVIS,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,97 €,3,74 €
3400949286676,ACIDE ALENDRONIQUE ACTAVIS 70 MG CPR 4,ALENDRONIQUE ACIDE ACTAVIS,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,67 €,6,59 €
3400927920059,ACIDE ALENDRONIQUE ARROW LAB 70 MG 1 BOITE DE 12,ACIDE ALENDRONIQUE ARROW LAB,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,32 €,1,21 €
3400927919800,ACIDE ALENDRONIQUE ARROW LAB 70 MG 1 BOITE DE 4,ACIDE ALENDRONIQUE ARROW LAB,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"4,596 €",415,"3,475 €"
3400941920837,ACIDE ALENDRONIQUE EVOLUGEN 70 MG CPR 12,ALENDRONIQUE ACIDE EVOLUGEN,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"35,846 €","1,111","26,360 €"
3400941920608,ACIDE ALENDRONIQUE EVOLUGEN 70 MG CPR 4,ALENDRONIQUE ACIDE EVOLUGEN,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"37,864 €","3,409","28,909 €"
3400939142906,ACIDE ALENDRONIQUE ISOMED 70 MG CPR 12,ALENDRONIQUE ACIDE ISOMED,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"54,681 €","1,695","40,033 €"
3400939142784,ACIDE ALENDRONIQUE ISOMED 70 MG CPR 4,ALENDRONIQUE ACIDE ISOMED,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"38,472 €","3,465","29,019 €"
3400939141206,ACIDE ALENDRONIQUE PHR 70 MG CPR 12,ALENDRONIQUE ACIDE PHR,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,32 €,1,32 €
3400937089524,ACIDE ALENDRONIQUE RATIOPHARM 70 MG CPR 4,ALENDRONIQUE ACIDE RATIOPHARM,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,11 €,1,7 €
3400939144627,ACIDE ALENDRONIQUE TEVA 70 MG CPR 12,ALENDRONIQUE ACIDE TEVA,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"567,271 €","17,556","417,082 €"
3400939144337,ACIDE ALENDRONIQUE TEVA 70 MG CPR 4,ALENDRONIQUE ACIDE TEVA,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BA04,ALENDRONIQUE ACIDE,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"312,975 €","28,043","241,003 €"
3400930100011,ACIDE ALENDRONIQUE/VITD3 SANDOZ 70 MG/5600 UI CPR 12,ACIDE ALENDRONIQUE/VITAMINE D3 SANDOZ,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"2,387 €",108,"1,762 €"
3400930099926,ACIDE ALENDRONIQUE/VITD3 SANDOZ 70 MG/5600 UI CPR 4,ACIDE ALENDRONIQUE/VITAMINE D3 SANDOZ,M05B3,DIPHOSPHONATES POUR L'OSTEOPOROSE ET LES TROUBLES ASSOCIES,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"1,054 €",129,804 €
3400941602849,ACIDE FOLIQUE ARROW 5 MG CPR 20,ACIDE FOLIQUE ARROW,B03X,"AUTRES PRODUITS ANTI-ANEMIQUES, ACIDE FOLIQUE ET ACIDE FOLINIQUE INCLUS",B03BB01,FOLIQUE ACIDE,B03,PREPARATIONS ANTIANEMIQUES,"2,192,419 €","1,773,192","1,824,153 €"
3400941602900,ACIDE FOLIQUE ARROW 5 MG FLACON CPR 20,ACIDE FOLIQUE ARROW,B03X,"AUTRES PRODUITS ANTI-ANEMIQUES, ACIDE FOLIQUE ET ACIDE FOLINIQUE INCLUS",B03BB01,FOLIQUE ACIDE,B03,PREPARATIONS ANTIANEMIQUES,43 €,35,35 €
3400935845856,"ACIDE FOLIQUE CCD 0,4MG CPR 30",ACIDE FOLIQUE CCD,B03X,"AUTRES PRODUITS ANTI-ANEMIQUES, ACIDE FOLIQUE ET ACIDE FOLINIQUE INCLUS",B03BB01,FOLIQUE ACIDE,B03,PREPARATIONS ANTIANEMIQUES,"4,366,846 €","1,586,124","3,010,444 €"
3400935766052,ACIDE FOLIQUE CCD 5MG CPR 20,ACIDE FOLIQUE CCD,B03X,"AUTRES PRODUITS ANTI-ANEMIQUES, ACIDE FOLIQUE ET ACIDE FOLINIQUE INCLUS",B03BB01,FOLIQUE ACIDE,B03,PREPARATIONS ANTIANEMIQUES,"6,000,195 €","4,832,926","5,011,405 €"
3400938478723,ACIDE FUSIDIQUE ARROW 2 P. 100 CREME TUBE 1/15 G,ACIDE FUSIDIQUE ARROW,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"831,016 €","507,455","299,451 €"
3400949656516,ACIDE FUSIDIQUE BGR 2 % CREME TUBE 1/15 G,ACIDE FUSIDIQUE BGR,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"1,188,002 €","732,897","423,426 €"
3400938478952,ACIDE FUSIDIQUE BIOGARAN 2 P. 100 CREME TUBE 1/15 G,ACIDE FUSIDIQUE BIOGARAN,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"2,665 €","1,635","1,040 €"
3400938875584,ACIDE FUSIDIQUE EG 2 P. 100 CREME TUBE 1/15 G,ACIDE FUSIDIQUE EG,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"285,005 €","173,511","101,877 €"
3400938875706,ACIDE FUSIDIQUE MYLAN 2 P. 100 CREME TUBE 1/15 G,ACIDE FUSIDIQUE MYLAN,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"1,871,498 €","1,134,526","669,695 €"
3400938644166,ACIDE FUSIDIQUE RATIOPHARM 2 P. 100 CREME TUBE 1/15 G,ACIDE FUSIDIQUE RATIOPHARM,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,486 €,288,182 €
3400939126357,ACIDE FUSIDIQUE SANDOZ 2 % CREME TUBE 1/15 G,ACIDE FUSIDIQUE SANDOZ,D06A,ANTIBIOTIQUES A USAGE TOPIQUE,D06AX01,FUSIDIQUE ACIDE,D06,ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE,"200,649 €","123,854","71,383 €"
3400936735965,ACIDE TIAPROFENIQUE ZENTIVA 100 MG CPR SEC 30,ACIDE TIAPROFENIQUE ZENTIVA,M01A1,ANTIRHUMATISMAUX NON STEROIDIENS NON ASSOCIES,M01AE11,TIAPROFENIQUE ACIDE,M01,ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX,"125,833 €","70,814","82,624 €"
